t [ms] 	      u [m/s]
182955.86 	 0.34578500
182971.32 	 0.35118000
182991.62 	 0.36269100
182995.13 	 0.36238500
183008.34 	 0.34923400
183030.22 	 0.35249900
183030.54 	 0.33844300
183039.95 	 0.33642000
183072.05 	 0.34915700
183081.35 	 0.35676000
183100.01 	 0.36965000
183113.80 	 0.35974900
183120.10 	 0.35151800
183132.42 	 0.34249000
183138.12 	 0.35352600
183147.27 	 0.34167700
183203.29 	 0.35764900
183223.14 	 0.35820000
183228.27 	 0.35774100
183237.30 	 0.34731800
183245.38 	 0.35164000
183254.76 	 0.35685200
183319.08 	 0.34089600
183323.42 	 0.34043600
183338.11 	 0.35252900
183347.87 	 0.34189200
183357.46 	 0.34780800
183363.82 	 0.34426800
183379.54 	 0.35370900
183380.45 	 0.35003100
183388.03 	 0.35570200
183390.77 	 0.35188600
183394.26 	 0.34319500
183401.20 	 0.33867300
183409.85 	 0.35015400
183426.87 	 0.34816100
183440.53 	 0.35119600
183458.75 	 0.34852900
183469.18 	 0.35314200
183472.02 	 0.36272200
183478.80 	 0.35251400
183490.76 	 0.34275000
183495.83 	 0.35243700
183526.54 	 0.36137300
183535.72 	 0.34903500
183539.08 	 0.35699000
183541.96 	 0.34362400
183542.77 	 0.35320400
183543.29 	 0.34731800
183561.62 	 0.34563200
183569.70 	 0.34181500
183574.29 	 0.34721100
183576.55 	 0.34839100
183578.11 	 0.34905000
183598.49 	 0.35050600
183606.56 	 0.34756300
183628.27 	 0.34716500
183642.36 	 0.34331700
183648.30 	 0.36301300
183660.97 	 0.35202300
183663.99 	 0.34931000
183668.11 	 0.34491100
183671.70 	 0.34498800
183674.28 	 0.36151100
183678.94 	 0.35579400
183681.90 	 0.36335100
183685.94 	 0.36011600
183707.41 	 0.35469000
183710.23 	 0.36325900
183722.28 	 0.35029100
183729.17 	 0.35406200
183768.96 	 0.36638500
183774.81 	 0.36143500
183781.23 	 0.35167100
183816.88 	 0.35026100
183828.79 	 0.35389300
183832.02 	 0.35944200
183836.25 	 0.36462300
183843.71 	 0.36945100
183848.04 	 0.34638300
183855.05 	 0.36201700
183894.12 	 0.34905000
183902.46 	 0.34581600
183930.27 	 0.35501200
183932.91 	 0.36491400
183955.65 	 0.34981600
183965.07 	 0.34098800
183965.99 	 0.35613100
183971.63 	 0.35971800
183979.30 	 0.34264300
184010.44 	 0.35433800
184016.23 	 0.35259100
184028.30 	 0.34347100
184042.28 	 0.34457400
184042.88 	 0.35098100
184047.85 	 0.36059200
184053.74 	 0.35881400
184061.70 	 0.34805400
184077.82 	 0.35416900
184084.13 	 0.34647500
184125.38 	 0.36679900
184165.33 	 0.36819400
184172.74 	 0.35760300
184323.13 	 0.34474300
184341.00 	 0.33891800
184349.97 	 0.33163800
184384.74 	 0.33663500
184389.42 	 0.34167700
184396.87 	 0.33747800
184477.10 	 0.34949400
184485.65 	 0.33789100
184494.21 	 0.34310300
184500.12 	 0.35737300
184506.09 	 0.35568700
184511.27 	 0.34886600
184527.84 	 0.33858100
184532.15 	 0.34247400
184574.11 	 0.34339400
184581.19 	 0.34244400
184583.69 	 0.34327100
184617.66 	 0.34295000
184617.92 	 0.34379300
184622.90 	 0.34931000
184625.43 	 0.34190700
184635.92 	 0.34221400
184665.64 	 0.34327100
184666.30 	 0.34572400
184668.56 	 0.33989900
184670.79 	 0.35496600
184674.94 	 0.35088900
184685.60 	 0.35600900
184710.12 	 0.34859000
184711.47 	 0.34043600
184717.49 	 0.35464400
184727.46 	 0.33894900
184740.99 	 0.35717400
184766.95 	 0.35720400
184785.32 	 0.34646000
184787.64 	 0.35702000
184789.68 	 0.36611000
184805.23 	 0.35180900
184808.11 	 0.35729600
184821.83 	 0.35298900
184833.48 	 0.33703300
184844.20 	 0.34008300
184863.39 	 0.34616800
184871.56 	 0.35367900
184881.47 	 0.35855300
184907.14 	 0.36146500
184917.86 	 0.34534100
184923.61 	 0.36305900
184931.88 	 0.35193200
184951.60 	 0.34564700
184968.96 	 0.35095100
184976.83 	 0.33600600
184979.65 	 0.35151800
184981.80 	 0.35323400
185001.62 	 0.33527000
185015.51 	 0.32999800
185022.25 	 0.33128500
185031.29 	 0.34009900
185041.16 	 0.34659700
185064.55 	 0.34080400
185093.79 	 0.34006800
185151.48 	 0.34731800
185153.43 	 0.35027600
185156.46 	 0.34603000
185158.73 	 0.34708800
185163.89 	 0.36020800
185176.27 	 0.35332600
185178.10 	 0.34891200
185183.33 	 0.36138900
185212.95 	 0.35251400
185218.71 	 0.34307200
185221.82 	 0.34264300
185227.98 	 0.35229900
185245.13 	 0.34687300
185250.64 	 0.35200800
185301.15 	 0.34767000
185311.11 	 0.34649000
185323.31 	 0.33165300
185330.54 	 0.35404700
185345.08 	 0.34780800
185348.57 	 0.33606700
185364.81 	 0.34917300
185377.63 	 0.34031300
185386.04 	 0.33481100
185392.64 	 0.34474300
185394.44 	 0.34034400
185397.39 	 0.33701800
185401.42 	 0.35156400
185423.60 	 0.34583100
185442.98 	 0.34017500
185443.88 	 0.33565400
185445.14 	 0.34146300
185461.79 	 0.34482000
185503.11 	 0.34419100
185511.65 	 0.34374700
185512.52 	 0.35818500
185516.53 	 0.35099700
185522.71 	 0.34952500
185531.55 	 0.34825300
185536.85 	 0.34773200
185579.20 	 0.34609200
185582.52 	 0.34222900
185599.46 	 0.35352600
185600.92 	 0.36126600
185614.37 	 0.35600900
185616.44 	 0.35881400
185648.20 	 0.36270700
185656.08 	 0.34981600
185657.35 	 0.34725700
185661.57 	 0.35236100
185689.17 	 0.34287300
185691.86 	 0.33974600
185711.51 	 0.34793100
185713.57 	 0.35426100
185723.83 	 0.34081900
185733.06 	 0.35803200
185752.85 	 0.35415400
185782.63 	 0.34351700
185809.88 	 0.34328700
185812.52 	 0.34540200
185814.83 	 0.33672700
185815.77 	 0.32552200
185876.98 	 0.33373800
185884.20 	 0.34039000
185893.13 	 0.34754800
185910.70 	 0.33971500
185920.53 	 0.33738600
185947.50 	 0.33090200
185949.67 	 0.34353200
185955.10 	 0.35171700
185955.95 	 0.33451900
185959.14 	 0.33310900
185961.65 	 0.33703300
185981.36 	 0.35039900
185981.60 	 0.35421500
185991.20 	 0.35275900
186009.85 	 0.34980100
186019.24 	 0.33750800
186020.01 	 0.35628500
186021.21 	 0.34672000
186023.37 	 0.34370100
186032.56 	 0.33944000
186043.66 	 0.35058300
186045.46 	 0.34078800
186046.03 	 0.33427400
186088.37 	 0.34627600
186103.83 	 0.34708800
186124.28 	 0.34016000
186136.43 	 0.33579200
186175.97 	 0.34449800
186186.03 	 0.34042000
186192.64 	 0.34508000
186197.97 	 0.34480400
186207.70 	 0.36204800
186213.86 	 0.35976400
186234.27 	 0.35780200
186235.13 	 0.36710600
186248.17 	 0.35631500
186255.28 	 0.35245300
186270.41 	 0.34940200
186272.36 	 0.35699000
186275.41 	 0.35951900
186282.92 	 0.35009200
186285.57 	 0.35145600
186292.19 	 0.35268300
186307.10 	 0.34843700
186308.23 	 0.35118000
186328.05 	 0.34192300
186362.43 	 0.34782400
186374.68 	 0.33632800
186380.47 	 0.35139500
186387.49 	 0.33697200
186388.20 	 0.33867300
186397.09 	 0.33315500
186406.93 	 0.34255100
186442.78 	 0.34109500
186448.89 	 0.33672700
186457.94 	 0.33688000
186489.07 	 0.32705500
186496.52 	 0.33050400
186497.77 	 0.32949200
186504.38 	 0.33792200
186508.43 	 0.33447300
186532.26 	 0.32674800
186533.77 	 0.32670200
186565.19 	 0.33497900
186570.31 	 0.33329300
186574.55 	 0.33887200
186609.81 	 0.33711000
186658.93 	 0.34609200
186686.07 	 0.35231500
186698.84 	 0.34184600
186712.63 	 0.34719500
186734.38 	 0.34561700
186761.51 	 0.34222900
186768.98 	 0.34426800
186781.78 	 0.34649000
186785.43 	 0.34819200
186811.02 	 0.34805400
186813.57 	 0.35039900
186817.57 	 0.34819200
186822.58 	 0.35346400
186824.60 	 0.33833600
186827.19 	 0.35602400
186830.16 	 0.35763300
186833.57 	 0.33835100
186834.17 	 0.35406200
186835.99 	 0.34132500
186837.43 	 0.35035300
186842.84 	 0.36068400
186866.53 	 0.35078200
186881.64 	 0.34454400
186904.69 	 0.33646600
186907.93 	 0.34288800
186918.89 	 0.34451300
186926.71 	 0.33852000
186930.18 	 0.34058900
186932.80 	 0.35467500
186955.67 	 0.35691300
187048.84 	 0.35806300
187059.20 	 0.33997600
187079.68 	 0.33904100
187083.62 	 0.34616800
187090.80 	 0.34731800
187111.06 	 0.36037700
187146.42 	 0.35335700
187150.10 	 0.35717400
187155.58 	 0.35769500
187159.19 	 0.36946600
187163.05 	 0.36330500
187171.75 	 0.36716700
187178.51 	 0.35984100
187193.12 	 0.36339700
187197.72 	 0.36643100
187206.51 	 0.36430100
187213.94 	 0.35493600
187244.03 	 0.35102700
187258.02 	 0.36074500
187259.18 	 0.34552500
187286.83 	 0.34600000
187307.89 	 0.35996300
187319.17 	 0.36945100
187327.86 	 0.35352600
187342.52 	 0.36338100
187355.28 	 0.35206900
187363.18 	 0.35830800
187377.08 	 0.35651400
187387.66 	 0.36328900
187434.59 	 0.35525800
187438.59 	 0.35752600
187446.43 	 0.36086700
187453.57 	 0.36325900
187458.59 	 0.36463800
187466.32 	 0.35634600
187470.25 	 0.35870600
187501.48 	 0.35421500
187505.30 	 0.36771900
187517.32 	 0.34967800
187550.38 	 0.36865400
187551.30 	 0.35354100
187555.00 	 0.34771600
187562.14 	 0.34673500
187584.65 	 0.34301100
187611.09 	 0.34765500
187675.48 	 0.34330200
187685.66 	 0.34580000
187694.40 	 0.35161000
187697.85 	 0.33137700
187721.72 	 0.33609800
187731.47 	 0.33752400
187737.34 	 0.32975200
187761.97 	 0.34517200
187773.14 	 0.33240400
187793.67 	 0.32927700
187799.12 	 0.32832700
187812.19 	 0.33885700
187830.69 	 0.33076400
187836.42 	 0.33384500
187848.95 	 0.32667200
187872.89 	 0.33044200
187879.59 	 0.32319200
187883.29 	 0.33231200
187911.94 	 0.33680300
187922.01 	 0.34327100
187923.86 	 0.34353200
187928.29 	 0.33355400
187966.96 	 0.33683400
187974.22 	 0.33442700
187981.23 	 0.33369200
187985.42 	 0.34170800
187995.85 	 0.33645100
188006.11 	 0.33614400
188018.26 	 0.34170800
188035.06 	 0.33836700
188040.13 	 0.34655200
188046.05 	 0.35403100
188049.10 	 0.33439700
188049.55 	 0.33832100
188050.10 	 0.34833000
188056.25 	 0.33510200
188062.83 	 0.34396100
188072.34 	 0.33642000
188075.24 	 0.33894900
188089.61 	 0.33940900
188101.24 	 0.35922700
188127.62 	 0.34046600
188148.37 	 0.33753900
188177.62 	 0.34984700
188199.03 	 0.33721700
188207.15 	 0.33600600
188212.05 	 0.33674200
188222.61 	 0.35662200
188227.52 	 0.34894300
188228.93 	 0.33212800
188237.13 	 0.35257500
188242.43 	 0.34665900
188250.89 	 0.34737900
188256.98 	 0.34224400
188271.55 	 0.34486500
188282.57 	 0.34764000
188301.75 	 0.34273500
188317.80 	 0.35122600
188326.92 	 0.34100300
188334.11 	 0.35722000
188335.41 	 0.34186100
188341.05 	 0.35744900
188347.41 	 0.35482800
188373.26 	 0.35801700
188378.47 	 0.36249200
188380.34 	 0.34745600
188422.07 	 0.35162500
188426.85 	 0.33917900
188437.74 	 0.33950100
188458.34 	 0.33852000
188474.61 	 0.34826800
188477.49 	 0.34314900
188479.86 	 0.35691300
188481.91 	 0.34621400
188489.11 	 0.35763300
188492.31 	 0.34264300
188500.37 	 0.35740300
188510.25 	 0.35027600
188520.47 	 0.34639800
188529.34 	 0.35026100
188536.24 	 0.35982500
188548.73 	 0.35088900
188550.41 	 0.35516600
188558.71 	 0.36111300
188559.34 	 0.34426800
188572.28 	 0.35245300
188586.02 	 0.36669200
188605.96 	 0.34518700
188624.98 	 0.34707300
188628.96 	 0.35398500
188646.96 	 0.35122600
188653.38 	 0.33619000
188663.68 	 0.33698700
188673.77 	 0.34161600
188675.88 	 0.35305000
188679.36 	 0.34995400
188686.20 	 0.34328700
188727.14 	 0.34730300
188729.47 	 0.34095700
188731.19 	 0.33979200
188738.57 	 0.33478000
188763.36 	 0.35559500
188778.30 	 0.35941100
188789.61 	 0.34486500
188799.45 	 0.34687300
188803.86 	 0.34353200
188807.73 	 0.35489000
188815.98 	 0.34201500
188819.21 	 0.35233000
188822.01 	 0.34646000
188829.35 	 0.35571700
188883.26 	 0.36053000
188888.00 	 0.36237000
188917.51 	 0.36365700
188919.84 	 0.35908900
188931.14 	 0.35095100
188932.28 	 0.35478200
188953.36 	 0.35055200
188964.88 	 0.34590800
188969.13 	 0.35702000
188976.69 	 0.35302000
188980.39 	 0.34656700
188980.63 	 0.36439300
188981.65 	 0.36394800
188983.55 	 0.35786300
188984.49 	 0.34875900
188991.60 	 0.35459800
189014.87 	 0.35530400
189039.89 	 0.34914200
189042.95 	 0.36260000
189056.05 	 0.35602400
189069.77 	 0.35553300
189085.71 	 0.33864200
189098.68 	 0.33543900
189133.75 	 0.33157600
189155.46 	 0.33458100
189163.52 	 0.33944000
189183.45 	 0.33898000
189186.93 	 0.34140100
189218.13 	 0.34279600
189233.72 	 0.35441500
189245.66 	 0.34057400
189259.30 	 0.35982500
189262.27 	 0.34436000
189285.14 	 0.33852000
189299.27 	 0.34946400
189310.90 	 0.34696500
189316.05 	 0.34929500
189318.63 	 0.34621400
189330.08 	 0.34564700
189343.50 	 0.35072100
189369.20 	 0.34855900
189369.89 	 0.36036200
189372.57 	 0.35988700
189381.08 	 0.35042900
189386.58 	 0.34682700
189393.86 	 0.34782400
189405.01 	 0.36046900
189433.73 	 0.34120200
189451.43 	 0.36286000
189504.43 	 0.36298300
189509.26 	 0.35403100
189509.47 	 0.36132700
189509.98 	 0.36235400
189512.93 	 0.36212400
189526.84 	 0.35539600
189556.89 	 0.35919700
189593.11 	 0.34681200
189593.82 	 0.35338800
189612.19 	 0.34573900
189629.04 	 0.34147800
189636.37 	 0.32420400
189641.12 	 0.33871900
189641.71 	 0.33065700
189648.55 	 0.34365500
189661.69 	 0.33009000
189692.37 	 0.33861200
189702.98 	 0.33123900
189703.53 	 0.34029800
189719.50 	 0.34730300
189722.98 	 0.33948500
189742.56 	 0.32483200
189743.56 	 0.33732400
189752.34 	 0.32524600
189753.72 	 0.33916400
189778.33 	 0.32786700
189778.79 	 0.34017500
189790.10 	 0.33287900
189819.32 	 0.34460500
189820.69 	 0.33525500
189832.10 	 0.34077300
189842.20 	 0.35138000
189851.68 	 0.34235200
189860.32 	 0.35676000
189902.81 	 0.34397600
189912.68 	 0.36509800
189916.02 	 0.35381700
189921.89 	 0.34998500
189924.30 	 0.35210000
189928.99 	 0.34610700
189933.60 	 0.34477400
189965.77 	 0.34650600
189966.57 	 0.35605500
190025.00 	 0.35510400
190039.17 	 0.36279900
190043.52 	 0.35640700
190072.61 	 0.36580300
190105.89 	 0.35522700
190107.56 	 0.36247700
190123.29 	 0.35951900
190134.88 	 0.36433200
190136.37 	 0.35728100
190142.24 	 0.34955600
190157.50 	 0.36046900
190160.86 	 0.34745600
190163.43 	 0.36227800
190184.36 	 0.34474300
190191.14 	 0.34560100
190192.40 	 0.35830800
190207.42 	 0.35240700
190213.79 	 0.35702000
190225.18 	 0.35274400
190233.02 	 0.35318800
190243.68 	 0.33738600
190267.40 	 0.34169300
190279.51 	 0.35105800
190301.64 	 0.34727200
190305.93 	 0.34547900
190322.54 	 0.35444500
190327.54 	 0.36030000
190341.52 	 0.34831400
190348.63 	 0.34537100
190357.36 	 0.36578800
190403.44 	 0.34541700
190409.88 	 0.35525800
190410.40 	 0.35665200
190413.13 	 0.34967800
190432.59 	 0.34688900
190453.03 	 0.35649900
190456.10 	 0.33856600
190495.39 	 0.34952500
190496.24 	 0.34023700
190518.80 	 0.34374700
190520.11 	 0.35754100
190534.73 	 0.35887500
190556.30 	 0.36065300
190568.63 	 0.34783900
190578.54 	 0.34196900
190599.26 	 0.34941800
190606.27 	 0.35709700
190607.87 	 0.36488300
190608.43 	 0.35576300
190623.67 	 0.36407100
190651.60 	 0.34779300
190658.05 	 0.35104300
190678.28 	 0.34265800
190711.83 	 0.34987800
190718.86 	 0.35321900
190723.54 	 0.34549400
190725.78 	 0.35297400
190730.18 	 0.35938100
190746.08 	 0.35453700
190755.26 	 0.34445200
190784.22 	 0.34967800
190811.77 	 0.35692800
190814.47 	 0.35660600
190820.36 	 0.36986500
190838.65 	 0.36417800
190839.62 	 0.36543500
190849.64 	 0.35004600
190918.31 	 0.35758700
190921.67 	 0.37041700
190954.72 	 0.36371800
190964.61 	 0.34958600
190979.64 	 0.35415400
190984.54 	 0.35912000
190985.00 	 0.34846700
190991.91 	 0.35150200
190994.10 	 0.34008300
191021.46 	 0.35833800
191063.09 	 0.35518100
191085.23 	 0.36454600
191087.36 	 0.36013200
191104.42 	 0.36312100
191114.82 	 0.36332000
191121.74 	 0.34966300
191122.19 	 0.35997800
191125.51 	 0.35297400
191134.82 	 0.34636800
191141.35 	 0.36401000
191151.63 	 0.34831400
191155.42 	 0.36411700
191185.48 	 0.34924900
191189.45 	 0.35374000
191192.40 	 0.35657600
191197.60 	 0.35027600
191216.03 	 0.35363300
191224.90 	 0.35455300
191253.28 	 0.34229000
191263.54 	 0.34371600
191285.79 	 0.34054300
191288.97 	 0.34534100
191316.92 	 0.33899500
191318.53 	 0.33393700
191321.30 	 0.34155500
191329.38 	 0.34621400
191330.20 	 0.34166200
191342.54 	 0.35193200
191343.65 	 0.34115600
191357.52 	 0.35518100
191357.98 	 0.35007700
191362.48 	 0.34295000
191381.67 	 0.35222300
191421.01 	 0.35600900
191424.27 	 0.35820000
191435.59 	 0.35424600
191437.36 	 0.35038300
191452.02 	 0.35484400
191471.20 	 0.34624500
191476.24 	 0.34103400
191486.45 	 0.34123300
191495.04 	 0.35059800
191511.13 	 0.32986000
191525.77 	 0.34491100
191532.67 	 0.34114100
191569.04 	 0.33962300
191598.04 	 0.34500300
191610.23 	 0.34164700
191616.48 	 0.35200800
191627.02 	 0.34190700
191627.84 	 0.34494200
191639.23 	 0.33381400
191639.58 	 0.33542400
191656.09 	 0.34618400
191659.16 	 0.33652700
191692.98 	 0.34492700
191695.73 	 0.33320100
191734.17 	 0.32339200
191753.99 	 0.31885500
191756.55 	 0.32242600
191766.15 	 0.31951400
191777.82 	 0.32342200
191783.01 	 0.32156800
191789.25 	 0.32169000
191789.81 	 0.32524600
191839.24 	 0.31917600
191870.00 	 0.31767400
191880.25 	 0.32605900
191899.24 	 0.32866400
191924.87 	 0.32067900
191929.46 	 0.31588100
191958.76 	 0.32582900
191970.69 	 0.32849600
191991.46 	 0.31721500
191994.89 	 0.32159800
191995.21 	 0.30830900
191995.40 	 0.32325400
192008.46 	 0.31887000
192045.84 	 0.33090200
192059.62 	 0.34638300
192062.97 	 0.34518700
192079.02 	 0.34080400
192085.05 	 0.34011400
192103.81 	 0.33479500
192111.18 	 0.33948500
192112.75 	 0.33441200
192118.90 	 0.34172300
192126.24 	 0.34626000
192134.26 	 0.33349200
192136.55 	 0.32372900
192146.41 	 0.32938500
192146.78 	 0.33053400
192147.33 	 0.32146000
192148.05 	 0.32544500
192181.83 	 0.32532300
192185.23 	 0.32913900
192189.12 	 0.33698700
192204.12 	 0.33683400
192225.50 	 0.33868800
192239.06 	 0.33284900
192256.95 	 0.33902600
192261.60 	 0.34261200
192264.70 	 0.35222300
192284.58 	 0.34687300
192304.19 	 0.34932600
192342.73 	 0.35594700
192348.42 	 0.34848300
192355.92 	 0.36014700
192367.31 	 0.36206300
192384.52 	 0.33968500
192410.75 	 0.34351700
192421.48 	 0.35214600
192429.06 	 0.34451300
192440.49 	 0.34845200
192449.73 	 0.35032200
192454.63 	 0.34944800
192480.22 	 0.35156400
192494.91 	 0.34624500
192505.98 	 0.34428300
192511.64 	 0.35001600
192513.52 	 0.35145600
192520.11 	 0.34199900
192531.97 	 0.34874300
192534.92 	 0.33905600
192540.96 	 0.34652100
192542.14 	 0.33807500
192550.39 	 0.34152400
192551.78 	 0.34104900
192567.42 	 0.33977700
192590.65 	 0.32619600
192590.93 	 0.32866400
192598.99 	 0.32786700
192620.97 	 0.34253600
192621.24 	 0.34163100
192625.83 	 0.34221400
192641.41 	 0.34040500
192644.59 	 0.34511100
192664.55 	 0.33540800
192682.71 	 0.34512600
192688.12 	 0.35355600
192695.53 	 0.35369400
192716.41 	 0.33091700
192717.01 	 0.33258800
192717.24 	 0.33582200
192737.76 	 0.34224400
192741.24 	 0.33939400
192768.85 	 0.35548800
192770.85 	 0.34938700
192773.82 	 0.33455000
192791.27 	 0.33824400
192815.01 	 0.33839700
192831.60 	 0.34301100
192836.24 	 0.33021200
192838.11 	 0.33478000
192848.45 	 0.33894900
192853.99 	 0.35306600
192907.11 	 0.33812100
192926.49 	 0.33813700
193032.22 	 0.33091700
193035.86 	 0.32924700
193038.59 	 0.32823500
193039.19 	 0.33183700
193048.77 	 0.32642600
193059.94 	 0.34388500
193061.44 	 0.33973100
193070.69 	 0.33593000
193079.30 	 0.34589200
193081.64 	 0.35023000
193095.78 	 0.34757800
193114.62 	 0.34523300
193129.70 	 0.34813000
193139.31 	 0.35588600
193140.63 	 0.35853800
193141.63 	 0.34259700
193157.89 	 0.35893600
193162.91 	 0.34500300
193170.87 	 0.35597800
193171.94 	 0.34348600
193192.02 	 0.34672000
193192.88 	 0.34618400
193198.85 	 0.36163400
193208.28 	 0.34532500
193218.61 	 0.35499700
193248.59 	 0.35551800
193249.29 	 0.34760900
193249.52 	 0.36433200
193255.48 	 0.35280500
193274.27 	 0.34459000
193278.50 	 0.34198400
193291.90 	 0.34252000
193295.65 	 0.33401400
193308.65 	 0.34324100
193313.43 	 0.35188600
193314.08 	 0.36384100
193319.15 	 0.34295000
193334.18 	 0.33816700
193346.51 	 0.31989700
193363.36 	 0.34589200
193376.21 	 0.33970000
193378.99 	 0.34869700
193385.18 	 0.35294300
193396.70 	 0.34472800
193399.28 	 0.35003100
193403.20 	 0.34593800
193409.74 	 0.34276600
193417.67 	 0.34400700
193418.24 	 0.34699600
193443.04 	 0.34169300
193449.23 	 0.33818300
193453.77 	 0.33983800
193459.03 	 0.34869700
193460.68 	 0.33848900
193477.34 	 0.34526400
193484.55 	 0.34348600
193489.16 	 0.35515000
193499.02 	 0.34753200
193511.31 	 0.33796800
193528.62 	 0.34209100
193612.98 	 0.33993000
193615.69 	 0.34704200
193626.35 	 0.34252000
193633.57 	 0.33626700
193641.39 	 0.33663500
193649.01 	 0.34258200
193687.37 	 0.35746500
193699.65 	 0.35613100
193707.42 	 0.34226000
193710.23 	 0.34193800
193718.95 	 0.34886600
193728.61 	 0.33758500
193729.16 	 0.34883500
193737.77 	 0.34040500
193754.96 	 0.34314900
193765.80 	 0.34845200
193787.69 	 0.35838400
